Info 0    [14:29:13.712] Starting TS Server
Info 9678 [16:45:56.616] Different program with same set of files
Info 9679 [16:45:56.616] getCompletionData: Get current token: 0.07773100025951862
Info 9680 [16:45:56.616] getCompletionData: Is inside comment: 0.014936000108718872
Info 9681 [16:45:56.616] getCompletionData: Get previous token: 0.15046699903905392
Info 9682 [16:45:56.616] getCompletionsAtPosition: isCompletionListBlocker: 0.025408001616597176
Info 9683 [16:45:56.623] getCompletionData: Semantic work: 6.308447999879718
Info 9684 [16:45:56.631] Format host information updated
Info 9685 [16:45:56.631] Format host information updated
Info 9686 [16:45:56.632] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9687 [16:45:56.637] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1226 structureChanged: false structureIsReused:: Completely Elapsed: 5.61158400028944ms
Info 9688 [16:45:56.637] Different program with same set of files
Info 9689 [16:45:56.638] getCompletionData: Get current token: 0.06125899963080883
Info 9690 [16:45:56.638] getCompletionData: Is inside comment: 0.007006999105215073
Info 9691 [16:45:56.638] getCompletionData: Get previous token: 0.16240599937736988
Info 9692 [16:45:56.638] getCompletionsAtPosition: isCompletionListBlocker: 0.017444999888539314
Info 9693 [16:45:56.643] getCompletionData: Semantic work: 4.727965999394655
Info 9694 [16:45:56.648] getCompletionData: Get current token: 0.024218998849391937
Info 9695 [16:45:56.648] getCompletionData: Is inside comment: 0.004856999963521957
Info 9696 [16:45:56.648] getCompletionData: Get previous token: 0.07275700010359287
Info 9697 [16:45:56.648] getCompletionsAtPosition: isCompletionListBlocker: 0.011628000065684319
Info 9698 [16:45:56.651] getCompletionData: Semantic work: 2.9844319988042116
Info 9699 [16:45:57.563] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9700 [16:45:57.568] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1227 structureChanged: false structureIsReused:: Completely Elapsed: 4.570485001429915ms
Info 9701 [16:45:57.568] Different program with same set of files
Info 9702 [16:45:57.568] getCompletionData: Get current token: 0.015768000856041908
Info 9703 [16:45:57.568] getCompletionData: Is inside comment: 0.03776000067591667
Info 9704 [16:45:57.568] getCompletionData: Get previous token: 0.029802000150084496
Info 9705 [16:45:57.568] getCompletionsAtPosition: isCompletionListBlocker: 0.007846999913454056
Info 9706 [16:45:57.575] getCompletionData: Semantic work: 6.109147001057863
Info 9707 [16:45:57.579] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.9720949996262789
Info 9708 [16:45:58.401] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9709 [16:45:58.414] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1228 structureChanged: false structureIsReused:: Completely Elapsed: 12.772470001131296ms
Info 9710 [16:45:58.414] Different program with same set of files
Info 9711 [16:45:58.652] Format host information updated
Info 9712 [16:45:58.653] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9713 [16:45:58.662] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1229 structureChanged: false structureIsReused:: Completely Elapsed: 8.727383999153972ms
Info 9714 [16:45:58.662] Different program with same set of files
Info 9715 [16:45:58.663] getCompletionData: Get current token: 0.1511170007288456
Info 9716 [16:45:58.663] getCompletionData: Is inside comment: 0.022693999111652374
Info 9717 [16:45:58.663] getCompletionData: Get previous token: 0.15898600034415722
Info 9718 [16:45:58.663] getCompletionsAtPosition: isCompletionListBlocker: 0.009403999894857407
Info 9719 [16:45:58.679] getCompletionData: Semantic work: 15.035233000293374
Info 9720 [16:45:58.688] Format host information updated
Info 9721 [16:45:58.689] Format host information updated
Info 9722 [16:45:58.689] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9723 [16:45:58.695] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1230 structureChanged: false structureIsReused:: Completely Elapsed: 5.473532000556588ms
Info 9724 [16:45:58.695] Different program with same set of files
Info 9725 [16:45:58.695] getCompletionData: Get current token: 0.046785999089479446
Info 9726 [16:45:58.695] getCompletionData: Is inside comment: 0.007130000740289688
Info 9727 [16:45:58.695] getCompletionData: Get previous token: 0.08092700131237507
Info 9728 [16:45:58.695] getCompletionsAtPosition: isCompletionListBlocker: 0.003926999866962433
Info 9729 [16:45:58.699] getCompletionData: Semantic work: 3.3150520008057356
Info 9730 [16:45:58.701] getCompletionData: Get current token: 0.023506000638008118
Info 9731 [16:45:58.701] getCompletionData: Is inside comment: 0.005976999178528786
Info 9732 [16:45:58.701] getCompletionData: Get previous token: 0.02967900037765503
Info 9733 [16:45:58.701] getCompletionsAtPosition: isCompletionListBlocker: 0.004797998815774918
Info 9734 [16:45:58.702] getCompletionData: Semantic work: 0.7406690008938313
Info 9735 [16:45:58.920] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9736 [16:45:58.927] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1231 structureChanged: false structureIsReused:: Completely Elapsed: 6.331376999616623ms
Info 9737 [16:45:58.927] Different program with same set of files
Info 9738 [16:45:58.955] getCompletionData: Get current token: 0.01920199953019619
Info 9739 [16:45:58.955] getCompletionData: Is inside comment: 0.04505000077188015
Info 9740 [16:45:58.955] getCompletionData: Get previous token: 0.05376899987459183
Info 9741 [16:45:58.955] getCompletionsAtPosition: isCompletionListBlocker: 0.004387998953461647
Info 9742 [16:45:58.958] getCompletionData: Semantic work: 2.7781610004603863
Info 9743 [16:45:58.963] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.068050000816584
Info 9744 [16:45:59.546] Format host information updated
Info 9745 [16:45:59.547] getCompletionData: Get current token: 0.0648999996483326
Info 9746 [16:45:59.548] getCompletionData: Is inside comment: 0.13056499883532524
Info 9747 [16:45:59.548] getCompletionData: Get previous token: 0.09655999951064587
Info 9748 [16:45:59.548] getCompletionsAtPosition: isCompletionListBlocker: 0.00890599936246872
Info 9749 [16:45:59.551] getCompletionData: Semantic work: 2.5177880004048347
Info 9750 [16:46:00.261] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9751 [16:46:00.273] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1232 structureChanged: false structureIsReused:: Completely Elapsed: 11.599968001246452ms
Info 9752 [16:46:00.273] Different program with same set of files
Info 9753 [16:46:00.557] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9754 [16:46:00.565] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1233 structureChanged: false structureIsReused:: Completely Elapsed: 8.638644998893142ms
Info 9755 [16:46:00.565] Different program with same set of files
Info 9756 [16:46:00.920] Format host information updated
Info 9757 [16:46:00.921] getCompletionData: Get current token: 0.1560869999229908
Info 9758 [16:46:00.921] getCompletionData: Is inside comment: 0.023885000497102737
Info 9759 [16:46:00.922] getCompletionData: Get previous token: 0.1412240006029606
Info 9760 [16:46:00.922] getCompletionsAtPosition: isCompletionListBlocker: 0.00941699929535389
Info 9761 [16:46:00.927] getCompletionData: Semantic work: 4.681794000789523
Info 9762 [16:46:01.614] Format host information updated
Info 9763 [16:46:01.614] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9764 [16:46:01.626] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1234 structureChanged: false structureIsReused:: Completely Elapsed: 11.887846998870373ms
Info 9765 [16:46:01.627] Different program with same set of files
Info 9766 [16:46:01.628] getCompletionData: Get current token: 0.1433790009468794
Info 9767 [16:46:01.628] getCompletionData: Is inside comment: 0.024498000741004944
Info 9768 [16:46:01.628] getCompletionData: Get previous token: 0.23328099958598614
Info 9769 [16:46:01.628] getCompletionsAtPosition: isCompletionListBlocker: 0.012244999408721924
Info 9770 [16:46:01.642] getCompletionData: Semantic work: 14.022870998829603
Info 9771 [16:46:01.650] Format host information updated
Info 9772 [16:46:01.650] Format host information updated
Info 9773 [16:46:01.650] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9774 [16:46:01.656] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1235 structureChanged: false structureIsReused:: Completely Elapsed: 6.319542000070214ms
Info 9775 [16:46:01.656] Different program with same set of files
Info 9776 [16:46:01.657] getCompletionData: Get current token: 0.06901500001549721
Info 9777 [16:46:01.657] getCompletionData: Is inside comment: 0.025954000651836395
Info 9778 [16:46:01.657] getCompletionData: Get previous token: 0.10555399954319
Info 9779 [16:46:01.657] getCompletionsAtPosition: isCompletionListBlocker: 0.005143001675605774
Info 9780 [16:46:01.660] getCompletionData: Semantic work: 3.1892450004816055
Info 9781 [16:46:01.663] getCompletionData: Get current token: 0.0199350006878376
Info 9782 [16:46:01.663] getCompletionData: Is inside comment: 0.005300998687744141
Info 9783 [16:46:01.663] getCompletionData: Get previous token: 0.030128000304102898
Info 9784 [16:46:01.663] getCompletionsAtPosition: isCompletionListBlocker: 0.003550000488758087
Info 9785 [16:46:01.663] getCompletionData: Semantic work: 0.618775999173522
Info 9786 [16:46:02.706] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9787 [16:46:02.717] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1236 structureChanged: false structureIsReused:: Completely Elapsed: 11.295277999714017ms
Info 9788 [16:46:02.717] Different program with same set of files
Info 9789 [16:46:03.740] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9790 [16:46:03.744] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1237 structureChanged: false structureIsReused:: Completely Elapsed: 3.8645939994603395ms
Info 9791 [16:46:03.744] Different program with same set of files
Info 9792 [16:46:03.744] getCompletionData: Get current token: 0.01805899851024151
Info 9793 [16:46:03.744] getCompletionData: Is inside comment: 0.024087999016046524
Info 9794 [16:46:03.744] getCompletionData: Get previous token: 0.04113199934363365
Info 9795 [16:46:03.744] getCompletionsAtPosition: isCompletionListBlocker: 0.012134000658988953
Info 9796 [16:46:03.749] getExportInfoMap: cache miss or empty; calculating new results
Info 9797 [16:46:03.750] getExportInfoMap: done in 2.9004790000617504 ms
Info 9798 [16:46:03.751] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 9799 [16:46:03.751] collectAutoImports: response is complete
Info 9800 [16:46:03.751] collectAutoImports: 0.24228700064122677
Info 9801 [16:46:03.751] getCompletionData: Semantic work: 6.6541560012847185
Info 9802 [16:46:03.765] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.065805999562144
Info 9803 [16:46:03.777] getCompletionData: Get current token: 0.02332100085914135
Info 9804 [16:46:03.777] getCompletionData: Is inside comment: 0.04292899928987026
Info 9805 [16:46:03.778] getCompletionData: Get previous token: 1.71981200017035
Info 9806 [16:46:03.779] getCompletionsAtPosition: isCompletionListBlocker: 0.01724100112915039
Info 9807 [16:46:03.786] getExportInfoMap: cache miss or empty; calculating new results
Info 9808 [16:46:03.788] getExportInfoMap: done in 4.221431000158191 ms
Info 9809 [16:46:03.789] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 9810 [16:46:03.789] collectAutoImports: response is complete
Info 9811 [16:46:03.789] collectAutoImports: 0.14659099839627743
Info 9812 [16:46:03.790] getCompletionData: Semantic work: 10.954576000571251
Info 9813 [16:46:03.808] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 18.045512000098825
Info 9814 [16:46:03.813] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9815 [16:46:03.820] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1238 structureChanged: false structureIsReused:: Completely Elapsed: 7.089995998889208ms
Info 9816 [16:46:03.820] Different program with same set of files
Info 9817 [16:46:03.821] getCompletionData: Get current token: 0.0181410014629364
Info 9818 [16:46:03.821] getCompletionData: Is inside comment: 0.026466000825166702
Info 9819 [16:46:03.821] getCompletionData: Get previous token: 0.03944000042974949
Info 9820 [16:46:03.821] getCompletionsAtPosition: isCompletionListBlocker: 0.01889999955892563
Info 9821 [16:46:03.829] getExportInfoMap: cache miss or empty; calculating new results
Info 9822 [16:46:03.830] getExportInfoMap: done in 4.323718000203371 ms
Info 9823 [16:46:03.831] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 9824 [16:46:03.831] collectAutoImports: response is complete
Info 9825 [16:46:03.831] collectAutoImports: 0.03304800018668175
Info 9826 [16:46:03.831] getCompletionData: Semantic work: 9.985446998849511
Info 9827 [16:46:03.850] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.93100699968636
Info 9828 [16:46:03.857] getCompletionData: Get current token: 0.03437200002372265
Info 9829 [16:46:03.857] getCompletionData: Is inside comment: 0.05909600108861923
Info 9830 [16:46:03.857] getCompletionData: Get previous token: 0.08194500021636486
Info 9831 [16:46:03.857] getCompletionsAtPosition: isCompletionListBlocker: 0.0427899993956089
Info 9832 [16:46:03.862] getExportInfoMap: cache miss or empty; calculating new results
Info 9833 [16:46:03.862] getExportInfoMap: done in 1.2571700010448694 ms
Info 9834 [16:46:03.863] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 9835 [16:46:03.863] collectAutoImports: response is complete
Info 9836 [16:46:03.863] collectAutoImports: 0.03446600027382374
Info 9837 [16:46:03.863] getCompletionData: Semantic work: 5.525496000424027
Info 9838 [16:46:03.887] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 21.673675000667572
Info 9839 [16:46:03.891] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9840 [16:46:03.895] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1239 structureChanged: false structureIsReused:: Completely Elapsed: 3.116458000615239ms
Info 9841 [16:46:03.895] Different program with same set of files
Info 9842 [16:46:03.895] getCompletionData: Get current token: 0.017078999429941177
Info 9843 [16:46:03.895] getCompletionData: Is inside comment: 0.02417300082743168
Info 9844 [16:46:03.895] getCompletionData: Get previous token: 0.035715000703930855
Info 9845 [16:46:03.895] getCompletionsAtPosition: isCompletionListBlocker: 0.014536000788211823
Info 9846 [16:46:03.903] getExportInfoMap: cache miss or empty; calculating new results
Info 9847 [16:46:03.905] getExportInfoMap: done in 6.537824001163244 ms
Info 9848 [16:46:03.906] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 9849 [16:46:03.906] collectAutoImports: response is complete
Info 9850 [16:46:03.907] collectAutoImports: 0.0796739999204874
Info 9851 [16:46:03.907] getCompletionData: Semantic work: 11.126667000353336
Info 9852 [16:46:03.915] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.160716999322176
Info 9853 [16:46:04.748] Format host information updated
Info 9854 [16:46:04.749] getCompletionData: Get current token: 0.10351699963212013
Info 9855 [16:46:04.749] getCompletionData: Is inside comment: 0.14219800010323524
Info 9856 [16:46:04.749] getCompletionData: Get previous token: 0.15853099897503853
Info 9857 [16:46:04.750] getCompletionsAtPosition: isCompletionListBlocker: 0.04451199993491173
Info 9858 [16:46:04.762] getCompletionData: Semantic work: 11.89109200052917
Info 9859 [16:46:06.147] Format host information updated
Info 9860 [16:46:06.148] getCompletionData: Get current token: 0.059092000126838684
Info 9861 [16:46:06.148] getCompletionData: Is inside comment: 0.10060800053179264
Info 9862 [16:46:06.148] getCompletionData: Get previous token: 0.14820200018584728
Info 9863 [16:46:06.148] getCompletionsAtPosition: isCompletionListBlocker: 0.03431000001728535
Info 9864 [16:46:06.161] getCompletionData: Semantic work: 12.451589001342654
Info 9865 [16:46:07.181] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9866 [16:46:07.191] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1240 structureChanged: false structureIsReused:: Completely Elapsed: 10.042787000536919ms
Info 9867 [16:46:07.191] Different program with same set of files
Info 9868 [16:46:07.458] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9869 [16:46:07.466] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1241 structureChanged: false structureIsReused:: Completely Elapsed: 7.44985300116241ms
Info 9870 [16:46:07.466] Different program with same set of files
Info 9871 [16:46:07.712] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9872 [16:46:07.724] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1242 structureChanged: false structureIsReused:: Completely Elapsed: 12.115496000275016ms
Info 9873 [16:46:07.724] Different program with same set of files
Info 9874 [16:46:08.370] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9875 [16:46:08.374] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1243 structureChanged: false structureIsReused:: Completely Elapsed: 3.584264999255538ms
Info 9876 [16:46:08.374] Different program with same set of files
Info 9877 [16:46:08.374] getCompletionData: Get current token: 0.016079001128673553
Info 9878 [16:46:08.374] getCompletionData: Is inside comment: 0.02463800087571144
Info 9879 [16:46:08.374] getCompletionData: Get previous token: 0.038544999435544014
Info 9880 [16:46:08.374] getCompletionsAtPosition: isCompletionListBlocker: 0.013373000547289848
Info 9881 [16:46:08.380] getExportInfoMap: cache miss or empty; calculating new results
Info 9882 [16:46:08.381] getExportInfoMap: done in 2.4243230000138283 ms
Info 9883 [16:46:08.381] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 9884 [16:46:08.381] collectAutoImports: response is complete
Info 9885 [16:46:08.381] collectAutoImports: 0.02636599913239479
Info 9886 [16:46:08.381] getCompletionData: Semantic work: 6.859703999012709
Info 9887 [16:46:08.393] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.62002900056541
Info 9888 [16:46:08.407] getCompletionData: Get current token: 0.015646999701857567
Info 9889 [16:46:08.407] getCompletionData: Is inside comment: 0.026781000196933746
Info 9890 [16:46:08.407] getCompletionData: Get previous token: 0.04371599853038788
Info 9891 [16:46:08.407] getCompletionsAtPosition: isCompletionListBlocker: 0.02135300077497959
Info 9892 [16:46:08.410] getExportInfoMap: cache miss or empty; calculating new results
Info 9893 [16:46:08.410] getExportInfoMap: done in 0.8258750010281801 ms
Info 9894 [16:46:08.410] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 9895 [16:46:08.410] collectAutoImports: response is complete
Info 9896 [16:46:08.410] collectAutoImports: 0.025158001109957695
Info 9897 [16:46:08.410] getCompletionData: Semantic work: 3.5159929990768433
Info 9898 [16:46:08.421] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.428562000393867
Info 9899 [16:46:08.427] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9900 [16:46:08.438] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1244 structureChanged: false structureIsReused:: Completely Elapsed: 10.578904001042247ms
Info 9901 [16:46:08.438] Different program with same set of files
Info 9902 [16:46:08.439] getCompletionData: Get current token: 0.03346400149166584
Info 9903 [16:46:08.439] getCompletionData: Is inside comment: 0.05937799997627735
Info 9904 [16:46:08.439] getCompletionData: Get previous token: 0.1716569997370243
Info 9905 [16:46:08.439] getCompletionsAtPosition: isCompletionListBlocker: 0.046678999438881874
Info 9906 [16:46:08.446] getExportInfoMap: cache miss or empty; calculating new results
Info 9907 [16:46:08.447] getExportInfoMap: done in 3.666362000629306 ms
Info 9908 [16:46:08.447] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 9909 [16:46:08.447] collectAutoImports: response is complete
Info 9910 [16:46:08.447] collectAutoImports: 0.025283999741077423
Info 9911 [16:46:08.447] getCompletionData: Semantic work: 7.886474998667836
Info 9912 [16:46:08.457] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.938411999493837
Info 9913 [16:46:09.129] Format host information updated
Info 9914 [16:46:09.130] getCompletionData: Get current token: 0.09001300111413002
Info 9915 [16:46:09.130] getCompletionData: Is inside comment: 0.12003800086677074
Info 9916 [16:46:09.130] getCompletionData: Get previous token: 0.1480330005288124
Info 9917 [16:46:09.130] getCompletionsAtPosition: isCompletionListBlocker: 0.03437200002372265
Info 9918 [16:46:09.143] getCompletionData: Semantic work: 12.006404999643564
Info 9919 [16:46:09.478] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9920 [16:46:09.488] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1245 structureChanged: false structureIsReused:: Completely Elapsed: 10.55015099979937ms
Info 9921 [16:46:09.489] Different program with same set of files
Info 9922 [16:46:09.865] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9923 [16:46:09.870] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1246 structureChanged: false structureIsReused:: Completely Elapsed: 5.6277819983661175ms
Info 9924 [16:46:09.870] Different program with same set of files
Info 9925 [16:46:09.871] getCompletionData: Get current token: 0.014840001240372658
Info 9926 [16:46:09.871] getCompletionData: Is inside comment: 0.039183998480439186
Info 9927 [16:46:09.871] getCompletionData: Get previous token: 0.03352000005543232
Info 9928 [16:46:09.871] getCompletionsAtPosition: isCompletionListBlocker: 0.010483000427484512
Info 9929 [16:46:09.874] getCompletionData: Semantic work: 3.1952429991215467
Info 9930 [16:46:09.877] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.1583529990166426
Info 9931 [16:46:10.358] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9932 [16:46:10.361] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1247 structureChanged: false structureIsReused:: Completely Elapsed: 2.354439999908209ms
Info 9933 [16:46:10.361] Different program with same set of files
Info 9934 [16:46:10.892] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9935 [16:46:10.901] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1248 structureChanged: false structureIsReused:: Completely Elapsed: 8.511107999831438ms
Info 9936 [16:46:10.901] Different program with same set of files
Info 9937 [16:46:11.240] Format host information updated
Info 9938 [16:46:11.241] getCompletionData: Get current token: 0.12723099999129772
Info 9939 [16:46:11.241] getCompletionData: Is inside comment: 0.022053001448512077
Info 9940 [16:46:11.241] getCompletionData: Get previous token: 0.13579600118100643
Info 9941 [16:46:11.242] getCompletionsAtPosition: isCompletionListBlocker: 0.009019000455737114
Info 9942 [16:46:11.243] getCompletionData: Semantic work: 1.2740959990769625
Info 9943 [16:46:11.531] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9944 [16:46:11.540] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1249 structureChanged: false structureIsReused:: Completely Elapsed: 8.626251000910997ms
Info 9945 [16:46:11.540] Different program with same set of files
Info 9946 [16:46:11.888] Format host information updated
Info 9947 [16:46:11.889] getCompletionData: Get current token: 0.11731299944221973
Info 9948 [16:46:11.889] getCompletionData: Is inside comment: 0.01963600143790245
Info 9949 [16:46:11.890] getCompletionData: Get previous token: 0.13018599897623062
Info 9950 [16:46:11.890] getCompletionsAtPosition: isCompletionListBlocker: 0.00879800133407116
Info 9951 [16:46:11.891] getCompletionData: Semantic work: 1.3565079998224974
Info 9952 [16:46:12.482] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9953 [16:46:12.492] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1250 structureChanged: false structureIsReused:: Completely Elapsed: 9.744131000712514ms
Info 9954 [16:46:12.492] Different program with same set of files
Info 9955 [16:46:12.866] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9956 [16:46:12.878] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1251 structureChanged: false structureIsReused:: Completely Elapsed: 11.703340001404285ms
Info 9957 [16:46:12.878] Different program with same set of files
Info 9958 [16:46:12.913] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9959 [16:46:12.921] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1252 structureChanged: false structureIsReused:: Completely Elapsed: 7.3709280006587505ms
Info 9960 [16:46:12.921] Different program with same set of files
Info 9961 [16:46:13.475] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9962 [16:46:13.486] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1253 structureChanged: false structureIsReused:: Completely Elapsed: 10.260702000930905ms
Info 9963 [16:46:13.486] Different program with same set of files
Info 9964 [16:46:13.573] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9965 [16:46:13.576] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1254 structureChanged: false structureIsReused:: Completely Elapsed: 2.807810999453068ms
Info 9966 [16:46:13.576] Different program with same set of files
Info 9967 [16:46:13.576] getCompletionData: Get current token: 0.010413998737931252
Info 9968 [16:46:13.576] getCompletionData: Is inside comment: 0.02707100100815296
Info 9969 [16:46:13.576] getCompletionData: Get previous token: 0.02688100002706051
Info 9970 [16:46:13.576] getCompletionsAtPosition: isCompletionListBlocker: 0.003030000254511833
Info 9971 [16:46:13.580] getCompletionData: Semantic work: 3.3824279997497797
Info 9972 [16:46:13.584] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.58623799867928
Info 9973 [16:46:14.227] Format host information updated
Info 9974 [16:46:14.228] getCompletionData: Get current token: 0.08119400031864643
Info 9975 [16:46:14.228] getCompletionData: Is inside comment: 0.1253069993108511
Info 9976 [16:46:14.229] getCompletionData: Get previous token: 0.0970469992607832
Info 9977 [16:46:14.229] getCompletionsAtPosition: isCompletionListBlocker: 0.008964000269770622
Info 9978 [16:46:14.234] getCompletionData: Semantic work: 5.049604000523686
Info 9979 [16:46:15.540] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9980 [16:46:15.543] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1255 structureChanged: false structureIsReused:: Completely Elapsed: 2.4433029983192682ms
Info 9981 [16:46:15.543] Different program with same set of files
Info 9982 [16:46:15.815] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9983 [16:46:15.838] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1256 structureChanged: false structureIsReused:: Completely Elapsed: 22.83161100000143ms
Info 9984 [16:46:15.838] Different program with same set of files
Info 9985 [16:46:16.097] Format host information updated
Info 9986 [16:46:16.099] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9987 [16:46:16.109] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1257 structureChanged: false structureIsReused:: Completely Elapsed: 10.727695999667048ms
Info 9988 [16:46:16.110] Different program with same set of files
Info 9989 [16:46:16.110] getCompletionData: Get current token: 0.11434199847280979
Info 9990 [16:46:16.110] getCompletionData: Is inside comment: 0.024288000538945198
Info 9991 [16:46:16.110] getCompletionData: Get previous token: 0.11505000106990337
Info 9992 [16:46:16.111] getCompletionsAtPosition: isCompletionListBlocker: 0.008173000067472458
Info 9993 [16:46:16.124] getCompletionData: Semantic work: 13.686115000396967
Info 9994 [16:46:16.132] Format host information updated
Info 9995 [16:46:16.132] Format host information updated
Info 9996 [16:46:16.132] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 9997 [16:46:16.136] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1258 structureChanged: false structureIsReused:: Completely Elapsed: 4.133191000670195ms
Info 9998 [16:46:16.136] Different program with same set of files
Info 9999 [16:46:16.137] getCompletionData: Get current token: 0.07115899957716465
Info 10000[16:46:16.137] getCompletionData: Is inside comment: 0.04864699952304363
Info 10001[16:46:16.137] getCompletionData: Get previous token: 0.04447600059211254
Info 10002[16:46:16.137] getCompletionsAtPosition: isCompletionListBlocker: 0.004897000268101692
Info 10003[16:46:16.141] getCompletionData: Semantic work: 3.223581999540329
Info 10004[16:46:16.144] getCompletionData: Get current token: 0.022938000038266182
Info 10005[16:46:16.144] getCompletionData: Is inside comment: 0.004463000223040581
Info 10006[16:46:16.144] getCompletionData: Get previous token: 0.027701999992132187
